CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,Loan_Status
1,0,0,270000,0,0,0,0,2,0
1,0,0,184500,0,1,0,0,0,0
0,1,1,121500,0,0,1,0,2,0
1,0,0,157500,0,1,0,1,1,0
0,1,0,81000,0,1,1,0,0,0
1,0,0,202500,0,1,0,0,1,1
0,1,0,135000,0,0,0,1,1,0
0,1,0,103500,0,0,1,0,1,0
0,1,1,112500,0,1,0,0,1,0
1,0,0,189000,0,1,0,0,1,0
0,1,1,117000,0,0,1,0,2,0
0,0,0,153000,0,0,0,0,2,0
0,0,0,382500,0,1,0,0,0,0
0,1,0,99000,0,1,0,0,1,0
1,1,0,445500,0,1,1,0,2,0
0,1,1,157500,0,1,1,1,1,0
0,1,0,202500,0,0,1,1,1,0
1,0,0,121500,0,1,0,0,2,0
0,1,1,315000,0,1,0,1,0,0
0,0,0,90000,0,1,0,1,2,0
0,0,0,306000,0,0,0,0,2,0
0,0,0,99000,0,0,0,1,2,0
1,0,0,135000,0,1,1,1,2,0
0,1,1,211500,0,1,1,1,2,0
0,0,1,157500,0,1,0,0,0,1
0,0,1,157500,0,1,0,0,0,0
0,0,1,180000,0,0,1,0,1,0
1,0,0,90000,0,0,0,0,1,1
1,1,0,292500,0,1,0,1,0,0
1,0,0,450000,0,1,1,0,2,0
1,0,0,450000,0,1,1,0,2,1
0,1,0,135000,0,0,0,0,2,1
0,0,0,247500,0,1,0,0,0,0
0,1,0,270000,0,0,0,0,0,1
1,1,0,292500,0,1,1,1,1,0
1,0,0,234000,0,0,0,0,1,0
0,0,0,333000,0,1,0,0,0,0
0,0,1,342000,0,1,1,0,1,0
0,1,0,315000,0,1,0,0,1,0
0,0,1,135000,0,1,0,0,2,0
0,0,1,315000,0,1,0,0,0,0
0,0,1,135000,0,1,0,0,1,0
0,0,1,112500,0,0,0,1,1,0
0,0,1,72000,0,0,0,0,2,0
0,0,1,81000,0,0,0,0,2,0
1,0,1,112500,0,0,0,0,2,0
0,1,1,202500,0,1,1,0,2,0
1,1,1,112500,0,0,0,0,2,0
0,1,1,67500,0,0,1,1,2,0
0,0,1,112500,0,1,0,0,2,0
1,1,1,99000,0,0,0,0,1,0
1,1,1,121500,0,0,0,0,1,0
0,1,1,405000,0,1,0,0,2,0
1,1,1,157500,0,0,0,0,0,0
0,1,1,157500,0,0,0,1,1,0
0,1,1,211500,0,1,0,1,1,0
0,1,1,247500,0,0,0,0,1,0
0,1,1,315000,0,1,0,0,2,0
0,1,1,202500,0,0,1,0,0,0
0,1,1,202500,0,0,0,0,0,0
0,1,1,81000,0,1,1,0,2,0
0,0,1,270000,0,1,0,0,2,0
0,0,1,270000,0,1,0,0,2,1
0,1,1,108000,0,0,1,0,2,0
0,1,1,144000,0,0,0,1,1,0
0,0,1,90000,0,0,0,0,2,0
0,1,1,247500,0,1,0,0,0,0
0,0,1,90000,0,1,0,0,1,0
0,1,1,81000,0,0,0,1,1,0
1,0,1,315000,0,0,1,1,1,0
0,1,1,162000,0,0,0,0,0,0
1,0,1,144000,0,0,0,1,1,0
0,1,0,45000,0,0,1,0,2,0
0,1,1,450000,0,1,0,0,1,0
1,1,0,67500,0,0,1,0,2,0
0,0,1,135000,0,1,1,0,0,0
0,0,1,171000,0,1,1,0,1,0
1,1,1,144000,0,0,0,0,2,0
1,0,0,247500,0,1,0,1,1,0
0,1,0,167400,0,0,0,0,2,0
1,1,0,360000,0,1,0,0,0,0
0,0,0,50850,0,1,0,0,2,0
0,1,0,141750,0,1,0,0,2,0
0,0,0,144000,0,0,0,0,1,0
1,0,0,202500,0,1,0,0,0,0
1,1,0,675000,0,0,0,0,1,0
1,1,0,76500,0,0,0,0,2,0
0,0,0,166500,0,1,1,0,0,0
0,1,0,450000,0,0,0,0,1,0
0,1,1,45000,0,0,0,0,1,0
1,1,0,99000,0,0,1,0,2,0
0,1,1,144000,0,0,1,0,2,0
0,1,0,112500,0,1,1,0,0,0
0,1,1,90000,0,1,0,1,1,0
1,0,0,176400,0,1,0,1,1,0
0,1,0,76500,0,0,0,1,1,0
1,0,0,261000,0,0,0,0,0,0
0,1,0,337500,0,0,1,0,1,0
0,0,0,72000,0,0,0,0,2,0
1,0,1,270000,0,1,1,0,0,0
1,0,1,76500,0,0,0,0,1,0
1,1,0,144000,0,0,1,0,1,0
1,1,0,261000,0,0,0,0,2,0
0,0,0,247500,0,0,1,0,1,0
0,1,1,162000,0,0,0,1,1,0
0,1,1,270000,0,1,1,1,2,0
0,1,0,72000,0,1,0,0,0,0
1,0,1,180000,0,0,0,0,2,0
0,0,1,112500,0,1,0,1,2,0
1,1,0,30150,0,0,0,0,2,0
1,0,0,180000,0,1,1,0,1,0
0,1,0,126000,0,1,1,0,0,0
1,1,0,180000,0,1,1,0,1,0
1,1,1,216000,0,1,1,0,1,0
0,1,0,155250,0,0,0,0,2,0
1,0,1,292500,0,1,1,0,1,0
1,1,1,180000,0,1,1,0,2,0
0,0,1,405000,0,1,1,0,1,0
1,0,1,180000,0,0,1,0,2,0
1,1,0,180000,0,1,0,0,0,0
0,1,1,414000,0,1,1,0,2,0
0,0,1,202500,0,1,0,0,0,0
1,0,0,427500,0,0,0,0,1,0
0,1,0,52650,0,0,0,0,2,0
1,0,1,135000,0,1,0,0,2,0
0,0,1,193500,0,0,0,0,2,0
0,0,0,315000,0,1,0,1,0,0
1,1,1,121500,0,1,0,0,2,0
0,0,0,315000,0,1,0,0,0,0
0,0,0,315000,0,1,0,0,0,1
0,1,0,225000,0,0,1,0,2,1
0,1,1,90000,0,0,1,1,0,0
1,0,0,315000,0,0,0,1,1,0
0,0,1,387000,0,1,0,0,0,0
1,0,1,90000,0,0,0,1,1,0
1,0,0,360000,0,1,0,0,0,0
0,1,1,117000,0,0,1,1,1,0
1,0,0,247500,0,0,0,0,0,0
0,1,0,139500,0,1,0,0,0,0
1,1,1,126000,0,1,1,0,1,0
1,1,0,81000,0,0,1,0,2,0
1,1,1,225000,0,0,1,1,1,0
0,0,0,45000,0,1,0,0,2,0
1,0,1,180000,0,0,1,0,0,0
0,1,0,115200,0,0,0,0,1,0
0,0,0,103500,0,0,0,0,2,0
0,1,0,333000,0,0,1,0,2,0
0,0,0,157500,0,0,1,0,1,0
1,0,0,58500,0,0,0,0,1,0
0,1,1,99000,0,0,0,1,0,0
0,1,0,67050,0,1,0,0,2,0
0,0,0,72000,0,0,0,0,1,0
1,0,0,540000,0,0,0,0,2,0
1,1,0,157500,0,0,1,0,0,0
0,1,1,85500,0,0,0,0,0,0
1,1,0,180000,0,0,0,0,2,1
0,1,0,90000,0,0,0,1,1,0
0,1,1,139500,0,0,0,0,1,0
0,1,0,279000,0,0,0,0,2,0
0,1,0,120150,0,0,1,0,1,0
0,1,0,117000,0,1,0,0,2,0
1,0,0,382500,0,0,0,0,1,0
0,1,1,67500,0,0,0,1,1,0
0,1,0,216000,0,1,0,0,1,0
0,0,1,135000,0,0,1,0,1,0
0,1,0,256500,0,1,1,0,0,0
1,0,1,202500,0,1,0,0,2,0
1,0,0,373500,0,1,0,1,1,0
0,0,0,256500,0,1,0,0,0,0
0,0,1,162000,0,0,1,0,1,0
0,1,0,99000,0,0,0,0,0,0
0,0,0,112500,0,1,1,0,2,0
1,1,0,135000,0,0,0,0,0,0
0,1,0,76500,0,0,0,0,0,0
0,1,1,85500,0,1,0,0,0,0
0,1,0,157500,0,1,1,0,2,0
0,1,0,112500,1,0,0,0,1,0
0,0,1,103500,0,1,0,0,1,0
1,0,0,292500,0,1,0,0,2,0
1,1,1,146250,0,0,1,1,1,0
0,1,1,162000,0,0,0,0,1,0
0,1,0,121500,0,1,0,0,0,0
1,1,0,292500,0,1,0,0,1,0
0,1,0,193500,0,1,1,0,1,0
1,0,0,292500,0,0,0,0,2,0
1,0,1,148500,0,0,0,0,1,0
1,0,0,247500,0,1,1,0,0,0
1,1,0,90000,0,0,1,1,1,0
0,1,0,130500,0,0,0,1,1,0
0,1,0,450000,0,0,0,0,2,0
0,0,1,112500,0,1,1,0,1,0
0,1,1,90000,0,1,1,0,1,0
0,1,0,90000,0,0,1,0,0,0
0,1,1,108000,0,0,1,0,2,1
0,1,0,229500,0,1,0,0,1,0
0,1,0,171000,0,0,1,0,0,0
0,0,0,126000,0,1,0,0,2,0
0,1,0,112500,0,1,0,1,0,0
1,1,1,144000,0,0,1,1,1,0
1,0,1,213750,0,1,0,0,1,0
0,0,0,720000,0,1,1,0,1,0
0,1,0,121900,0,0,0,0,2,0
1,0,0,405000,0,1,0,0,0,0
0,1,0,126000,0,0,1,0,1,1
1,1,0,231750,0,0,0,0,2,0
0,1,1,292500,0,0,0,0,1,0
1,0,1,675000,0,0,0,1,0,0
0,1,1,117000,0,1,0,0,2,0
0,1,1,126000,0,0,0,0,1,0
0,0,1,121500,0,0,0,0,2,0
0,1,1,315000,0,1,0,0,1,0
1,0,1,119250,0,0,0,0,1,0
1,0,1,346500,0,0,0,0,1,0
0,1,1,112500,0,0,0,0,0,0
0,1,1,191250,0,0,0,0,1,0
0,0,1,270000,0,0,1,0,2,0
1,1,1,171000,0,0,1,0,0,0
1,0,1,132372,0,0,0,1,1,0
0,0,1,225000,0,1,0,0,2,0
1,0,1,157500,0,1,0,0,1,0
1,0,1,180000,0,0,1,1,2,0
0,1,1,135000,0,1,1,0,0,0
0,0,1,427500,0,1,1,1,2,0
0,0,1,225000,0,1,1,0,2,0
0,1,1,159750,0,1,0,0,1,0
0,1,1,132750,0,0,1,0,1,0
1,0,1,180000,0,0,1,1,1,0
0,1,1,337500,0,0,0,0,1,0
0,0,1,180000,0,1,0,1,2,0
0,1,1,91530,0,0,1,0,0,0
1,0,1,90000,0,0,0,0,1,0
0,1,1,97731,0,1,1,1,2,0
1,1,1,180000,0,1,1,0,0,0
0,1,1,270000,0,0,0,0,0,0
1,0,1,292500,0,0,0,0,2,0
1,1,1,225000,0,0,0,0,2,0
0,0,1,180000,0,1,0,0,0,0
0,0,1,126000,0,1,0,0,1,0
0,1,1,130500,0,0,0,1,1,0
0,1,1,170302,0,1,0,0,0,0
1,1,1,180000,0,1,1,0,1,0
1,0,1,54000,0,0,0,0,1,0
0,0,1,247500,0,0,1,0,1,0
1,1,1,265581,0,1,0,0,1,0
0,1,1,306000,0,1,0,0,0,0
0,1,1,270000,0,0,0,0,1,0
1,1,1,382500,0,0,0,0,1,0
1,0,1,540000,0,1,0,0,1,0
0,1,1,180000,0,1,1,1,2,0
1,0,1,67500,0,0,0,0,1,0
0,1,1,49500,0,0,1,0,2,0
0,1,1,73575,0,0,1,0,2,0
0,1,1,247500,0,1,0,0,1,0
0,1,1,69750,0,0,1,1,2,0
0,1,1,85500,0,0,1,0,2,0
0,1,1,450000,0,1,1,0,1,0
1,0,1,315000,0,0,0,1,2,0
0,1,1,144000,0,0,1,0,0,0
0,1,1,234000,0,1,1,0,0,0
1,1,1,247500,0,1,1,0,1,0
1,0,1,184135,0,0,0,0,1,0
1,0,1,247500,0,0,0,0,1,0
1,0,1,171000,0,1,0,0,1,0
1,1,1,270000,0,0,1,1,0,0
0,1,1,90000,0,1,0,0,2,0
0,0,1,160200,0,1,0,0,0,0
1,0,1,191700,0,0,0,0,1,1
0,1,1,94500,0,0,0,1,2,0
1,0,1,540000,0,1,0,1,0,0
1,0,1,540000,0,1,0,0,0,0
0,0,1,121500,0,0,1,0,2,0
1,1,1,135000,0,0,1,1,2,0
0,0,1,81000,0,0,1,0,1,0
0,1,0,225000,0,0,1,1,2,0
1,1,0,253800,0,1,0,0,0,0
0,1,0,103500,0,0,0,0,0,0
0,1,1,126000,0,0,0,0,2,0
0,1,0,180000,0,0,1,1,1,0
0,1,0,252000,0,1,1,0,0,0
1,1,0,225000,0,0,0,0,0,0
0,1,0,126000,0,0,0,1,2,0
1,0,0,225000,0,1,1,0,2,0
0,1,0,117000,0,0,0,0,0,0
1,0,0,382500,0,1,0,0,0,0
1,0,0,139500,0,1,0,0,0,0
1,0,0,247500,0,0,1,0,1,0
0,1,0,157500,0,0,1,0,2,1
0,1,0,56700,0,0,0,0,2,0
0,1,0,94500,0,0,1,0,2,0
0,1,0,193500,0,0,0,1,1,0
0,1,1,175500,0,0,1,0,0,0
1,1,1,130500,0,1,0,0,2,0
1,0,0,234000,0,0,0,0,0,0
1,1,0,126000,0,0,0,0,2,0
0,1,0,126000,0,0,0,0,1,1
1,0,0,207000,0,1,0,0,2,0
1,1,1,157500,0,1,0,0,1,0
1,0,0,121500,0,0,0,0,0,0
1,1,1,184500,0,0,0,1,2,0
0,0,0,180000,0,0,0,0,0,1
1,1,1,157500,0,1,1,1,1,0
1,0,0,94500,0,0,0,0,2,0
0,1,0,76500,0,0,0,1,2,0
1,0,0,90000,0,1,0,0,1,0
0,1,0,153000,0,0,1,0,2,0
1,1,0,157500,0,1,0,0,0,0
1,1,0,292500,0,0,1,0,1,0
0,1,0,81000,0,0,1,1,1,0
1,0,0,112500,0,0,1,0,0,0
1,0,0,369000,0,0,0,0,1,0
0,1,0,351000,0,0,1,0,2,0
0,1,0,157500,0,0,0,0,2,1
0,0,1,112500,0,0,0,1,0,0
1,0,0,157500,0,1,0,0,0,0
0,0,0,225000,0,0,0,1,1,0
0,1,0,216000,0,1,1,0,2,0
0,1,0,67500,0,0,1,0,1,0
1,0,0,252000,0,0,0,0,2,0
1,0,0,193500,0,0,0,0,1,0
0,1,0,112500,0,0,0,1,2,0
0,1,1,225000,0,1,1,0,2,0
1,1,1,360000,0,1,0,0,0,0
0,0,1,45000,0,0,0,0,1,0
0,0,0,225000,0,0,1,0,0,0
0,0,0,225000,0,0,1,0,0,1
0,1,0,360000,0,0,0,0,1,0
1,1,1,180000,0,1,0,0,1,0
1,1,0,90000,0,0,0,1,1,0
1,0,1,184500,0,0,0,1,1,0
1,0,0,121500,0,0,0,0,1,0
0,1,1,292500,0,1,0,0,0,0
0,1,1,270000,0,1,0,0,1,0
0,0,1,337500,0,0,1,0,2,0
1,0,1,162000,0,0,1,0,2,0
0,0,1,108000,0,0,0,1,2,0
0,0,1,76500,0,0,0,0,1,0
0,1,1,180000,0,1,1,0,2,0
0,0,1,292500,0,0,0,0,0,0
0,1,1,202500,0,0,0,1,1,0
1,0,1,112500,0,0,0,1,1,0
1,0,1,450000,0,1,0,0,0,0
0,1,1,166500,0,1,0,0,1,0
1,1,1,176175,0,0,0,1,1,0
0,1,1,67500,0,0,1,0,2,0
0,0,1,315000,0,1,1,0,0,0
0,1,1,134419,0,1,1,0,2,0
1,1,1,190399,0,0,0,0,1,0
0,1,1,67500,0,0,1,0,1,0
0,1,1,72000,0,0,0,0,1,0
1,0,1,135000,0,1,1,0,1,0
1,0,1,171000,0,0,0,1,1,0
1,0,1,378000,0,1,0,0,2,0
1,0,1,427500,0,1,0,0,2,0
1,1,1,716323,0,0,1,1,1,0
1,1,1,716323,0,0,1,1,1,1
0,1,1,121500,0,0,0,0,1,0
0,1,1,112500,0,0,0,0,0,1
0,1,1,67500,0,0,0,0,0,0
0,1,1,135000,0,0,0,1,0,0
1,1,1,126000,0,0,0,0,1,0
0,1,1,103500,0,0,1,0,1,0
0,1,1,148500,0,0,1,0,2,0
0,1,1,31500,0,0,0,0,2,0
1,1,1,90000,0,0,0,0,2,0
1,1,0,180000,0,1,0,0,2,0
1,0,0,157500,0,0,1,0,2,0
1,0,0,135000,0,0,1,1,0,0
0,1,0,57150,0,0,1,0,2,0
1,0,0,78750,0,0,1,0,1,0
0,1,0,144000,0,0,0,0,1,0
0,1,1,180000,0,0,0,0,2,1
0,1,0,189000,0,0,0,0,0,0
1,1,1,135000,0,0,0,1,2,0
0,1,0,382500,0,0,1,0,1,0
1,0,0,103500,0,0,1,0,1,0
0,0,1,180000,0,0,1,1,1,0
0,1,0,166500,0,1,0,1,1,0
1,0,0,180000,0,1,0,0,0,0
1,0,0,135000,0,1,1,0,1,0
1,1,1,103500,0,0,1,1,1,0
1,1,1,360000,0,1,0,1,1,0
1,0,0,135000,0,0,0,1,2,0
0,1,1,58500,0,0,0,0,1,0
1,0,0,81000,0,1,1,0,1,0
0,1,0,236250,0,0,1,0,2,0
0,0,0,247500,0,1,1,0,1,0
0,0,0,202500,0,1,1,0,1,0
0,0,0,112500,0,0,0,0,0,0
1,1,1,58500,0,0,0,1,1,0
0,1,1,121500,0,0,0,0,2,0
0,1,0,117000,0,0,1,0,1,0
0,0,0,360000,0,0,1,0,2,0
0,1,0,45000,0,0,1,0,1,0
0,1,1,126000,0,1,0,0,1,0
0,0,0,76500,0,0,1,0,2,0
1,0,0,157500,0,1,0,0,2,0
0,1,0,247500,0,0,0,1,2,0
0,1,0,126000,0,0,1,0,1,0
1,0,0,261000,0,0,1,0,1,0
0,1,1,180000,0,1,0,0,1,1
0,0,1,405000,0,0,0,0,1,0
0,1,0,117000,0,0,1,1,1,0
0,1,0,216000,0,0,0,0,0,0
0,1,1,208350,0,1,0,0,2,0
0,1,0,38700,0,0,0,0,2,0
0,1,0,40500,0,0,0,0,1,0
1,1,1,225000,0,0,0,1,1,0
0,1,0,306000,0,1,0,0,2,0
0,1,0,288000,0,0,1,0,1,0
0,0,0,162000,0,1,0,0,0,0
0,1,0,63000,0,0,0,0,0,0
0,1,0,99000,0,1,1,0,2,1
0,1,0,99000,0,1,1,0,2,0
1,0,1,540000,0,0,1,1,1,0
0,1,0,108000,0,0,1,0,2,0
0,1,1,90000,0,0,1,1,2,1
1,1,0,166500,0,0,0,0,2,0
1,1,0,121500,0,1,0,0,2,0
1,0,0,247500,0,1,0,0,0,0
1,0,1,270000,0,0,1,1,2,0
0,0,0,90000,0,0,1,1,2,0
1,1,1,270000,0,0,1,0,1,0
0,1,0,405000,0,0,0,1,1,0
1,1,1,391500,0,0,1,1,1,0
1,0,1,256500,0,1,0,0,2,0
1,1,1,270000,0,1,0,0,2,0
0,1,1,139500,0,0,1,0,1,0
1,0,1,139500,0,0,0,0,1,0
0,1,0,324000,0,1,0,0,0,0
0,1,0,324000,0,1,0,0,0,1
0,1,0,58500,0,1,0,0,1,0
1,0,0,222750,0,1,0,0,1,0
0,0,0,85500,0,1,0,0,1,0
0,0,0,261000,0,1,0,0,0,0
0,0,0,76500,0,0,0,0,2,0
1,1,0,65250,0,1,0,0,2,0
1,1,0,65250,0,1,0,0,2,1
1,1,0,72900,0,0,0,0,2,1
1,1,0,72900,0,0,0,0,2,0
0,1,0,162000,0,0,0,0,1,0
0,1,0,56250,0,0,0,0,2,0
1,0,0,324000,0,1,0,0,0,0
0,1,1,189000,0,0,0,1,1,0
0,1,0,495000,0,1,0,0,0,0
0,1,0,62653,0,0,1,0,1,0
1,0,0,427500,0,0,1,1,0,0
0,0,0,112500,0,0,1,1,2,0
0,1,0,225000,0,0,0,1,2,1
0,1,0,225000,0,0,0,1,2,0
0,1,1,252000,0,0,1,0,2,0
0,0,0,279000,0,0,0,0,2,0
0,0,1,135000,0,1,0,1,0,0
0,1,1,113400,0,1,0,0,2,0
0,0,0,225000,0,1,1,1,2,0
1,1,1,54000,0,0,0,0,1,0
0,0,0,171000,0,0,0,0,2,0
1,0,0,63000,0,0,0,0,2,0
1,0,1,135000,0,0,1,1,1,0
0,1,1,162000,0,1,0,1,0,0
1,1,1,180000,0,0,1,1,2,0
1,1,0,216000,0,0,1,0,1,0
0,0,0,225000,0,1,1,0,2,0
0,1,0,225000,0,0,1,1,1,0
0,1,0,315000,0,0,1,1,1,0
0,1,0,92250,0,0,1,0,2,0
1,0,1,315000,0,1,0,0,1,0
1,1,0,234000,0,1,0,0,1,0
1,1,0,607500,0,0,0,0,0,0
1,0,0,139500,0,0,0,0,2,0
1,0,0,310500,0,0,0,0,0,0
1,1,0,180000,0,0,1,0,1,1
1,1,0,360000,0,0,0,0,2,0
1,1,0,180000,0,1,1,0,2,0
1,1,0,135000,0,1,1,0,2,0
0,1,0,360000,0,0,1,0,2,0
0,1,0,45000,0,1,0,0,1,0
1,1,0,270000,0,0,1,0,2,0
0,1,1,94500,0,1,0,0,2,0
0,0,0,351000,0,0,0,0,0,0
0,1,0,121500,0,1,1,0,0,0
1,1,0,283500,0,0,0,0,1,0
0,1,0,67500,0,0,0,0,2,1
1,1,0,184500,0,1,0,0,2,0
0,0,0,360000,0,0,0,1,0,0
0,1,0,585000,0,0,0,0,2,0
1,1,0,405000,0,1,0,0,1,0
1,0,0,247500,0,0,0,1,0,0
0,0,0,360000,0,0,0,0,2,0
0,1,0,157500,0,1,0,0,1,1
1,0,0,225000,0,1,1,0,1,0
1,1,0,202500,0,0,0,1,1,0
0,0,0,202500,0,1,0,0,0,1
0,0,0,202500,0,1,0,0,0,0
1,1,0,157500,0,0,0,0,0,0
0,1,0,216000,0,1,1,0,1,0
0,1,0,215550,0,1,0,0,0,1
0,1,0,215550,0,1,0,0,0,0
1,0,1,396000,0,1,0,0,0,0
1,0,0,85500,0,0,1,0,2,0
0,1,0,265500,0,0,0,0,1,0
0,0,1,270000,0,0,0,1,0,0
0,0,0,180000,0,1,0,1,2,0
0,1,1,157500,0,0,0,0,2,1
1,1,0,211500,0,0,0,0,2,0
1,1,1,148500,0,0,0,0,1,0
0,1,1,189000,0,0,1,1,2,0
0,1,0,315000,0,1,0,0,2,0
0,0,1,202500,0,1,0,1,1,0
0,0,1,202500,0,1,0,1,1,1
1,1,0,207000,0,0,0,0,0,0
0,1,0,157500,0,0,0,1,2,0
0,0,0,180000,0,0,1,1,2,0
0,0,1,90000,0,0,0,1,2,0
0,0,1,157500,0,0,1,1,1,0
0,1,0,274500,0,1,0,0,0,0
0,0,0,216000,0,0,0,0,2,0
0,0,0,157500,0,1,1,0,1,0
0,1,1,130500,0,0,1,0,2,0
0,0,0,225000,0,1,0,0,2,1
1,0,0,189000,0,0,0,0,0,0
0,1,0,472500,0,0,0,0,2,0
0,1,0,44550,0,0,0,0,2,0
0,1,1,76500,0,1,0,0,1,0
0,0,1,103500,0,0,0,1,2,0
0,1,1,121500,0,0,1,0,2,1
0,1,0,675000,0,1,0,0,2,0
0,1,0,292500,0,0,1,0,1,0
1,0,0,157500,0,0,0,0,1,1
0,1,0,180000,0,1,0,1,1,0
0,0,0,166500,0,0,0,0,2,0
1,0,0,81000,0,0,0,0,2,0
1,0,0,900000,0,0,0,1,0,0
0,0,0,76500,0,0,0,0,0,0
0,1,1,360000,0,1,0,0,1,0
0,1,0,139500,0,0,0,0,1,0
0,1,0,315000,0,0,0,0,2,0
1,0,0,90000,0,0,0,1,2,0
0,1,0,324000,0,0,1,0,0,0
1,0,1,180000,0,0,1,1,1,1
0,0,0,229500,0,0,0,0,2,0
1,0,0,360000,0,0,1,1,0,0
1,0,0,108000,0,0,1,1,1,0
1,0,0,161100,0,0,0,0,2,0
0,1,0,216000,0,0,0,0,2,0
0,1,0,63000,0,0,0,0,1,0
0,0,1,360000,0,1,1,0,0,0
0,1,0,382500,0,0,0,0,0,0
0,1,0,54000,0,0,0,0,1,0
0,1,0,180000,0,1,0,1,0,0
1,0,0,180000,0,1,0,1,1,0
1,1,0,391500,0,0,1,0,1,0
0,0,1,427500,0,1,0,0,1,0
0,1,0,450000,0,0,1,0,2,0
1,1,1,270000,0,0,1,0,2,0
0,0,0,450000,0,0,0,0,1,0
0,1,0,171000,0,0,1,0,2,0
1,1,0,148500,0,0,1,0,2,0
0,1,0,121500,0,0,1,0,1,0
0,1,1,247500,0,1,1,1,1,0
0,1,1,122400,0,0,0,0,2,0
1,1,1,405000,0,0,0,1,1,0
0,1,1,103500,0,0,0,0,2,1
0,0,0,391500,0,0,0,0,1,0
0,1,0,60376,0,0,1,0,1,0
0,1,1,67500,0,1,0,1,1,0
0,0,0,103500,0,1,0,0,1,0
1,0,1,315000,0,0,1,0,2,0
0,0,1,180000,0,0,0,0,0,0
0,1,1,441000,0,1,0,0,1,0
0,1,0,99000,0,1,0,1,1,0
1,0,0,254700,0,0,0,0,1,0
0,1,0,193500,0,0,0,0,1,0
0,1,0,112500,0,0,1,0,2,1
1,1,0,247500,0,1,0,0,1,0
0,1,0,274500,0,0,0,0,2,0
1,1,0,180000,0,0,0,0,0,0
0,1,0,675000,0,0,0,0,2,0
0,1,0,175500,0,0,0,0,2,0
0,0,0,279000,0,1,1,1,0,0
1,0,0,900000,0,1,0,0,0,0
0,1,1,139500,0,0,1,0,0,0
0,1,0,171000,0,1,0,0,2,0
0,1,0,787500,0,1,0,0,0,0
0,1,0,110250,0,0,0,0,2,0
0,0,1,175500,0,0,0,0,1,0
1,0,0,450000,0,1,0,0,0,0
0,1,0,337500,0,1,1,0,2,0
1,1,0,157500,0,0,0,1,1,0
0,0,0,675000,0,1,0,0,0,0
0,0,0,315000,0,1,0,0,2,0
1,0,0,292500,0,0,0,1,2,0
0,0,1,144000,0,1,0,0,2,0
0,1,1,108000,0,0,0,0,0,0
1,0,0,153000,0,1,1,1,0,0
0,0,1,315000,0,0,0,1,2,0
1,0,0,427500,0,1,0,0,0,0
0,1,0,450000,0,1,1,0,1,0
1,0,0,310500,0,1,0,0,0,0
1,1,0,351000,0,0,1,0,1,0
1,0,0,173250,0,0,0,0,1,0
0,1,1,166500,0,0,0,0,2,0
0,1,1,166500,0,0,0,0,2,1
0,0,0,144000,0,1,1,0,1,0
1,0,0,337500,0,0,1,0,0,0
1,0,1,450000,0,0,0,1,2,0
0,0,0,450000,0,0,1,0,1,0
1,1,0,198000,0,0,1,0,0,0
1,1,0,450000,0,0,1,0,1,0
0,1,0,189000,0,1,1,0,2,0
0,1,0,171000,0,1,0,0,0,0
0,1,0,247500,0,0,1,1,2,0
0,1,1,108000,0,0,0,0,2,0
1,0,1,229500,0,0,0,0,0,0
1,1,1,315000,0,1,0,0,2,0
0,0,0,337500,0,0,1,0,1,0
1,1,0,202500,0,1,1,0,0,0
0,1,0,140400,0,0,0,0,1,0
1,1,0,270000,0,1,1,0,0,0
0,0,0,216000,0,0,0,0,0,0
0,0,0,360000,0,1,1,0,1,0
0,0,0,117000,0,0,0,0,2,0
0,1,1,157500,0,1,0,1,0,0
0,1,0,369000,0,0,0,0,2,0
0,1,0,193500,0,0,0,0,2,0
1,1,1,121500,0,0,1,1,2,0
1,0,0,112500,0,1,0,0,0,0
1,1,0,162000,0,0,0,0,1,0
0,0,0,337500,0,0,0,0,2,0
0,1,1,270000,0,0,0,1,1,0
0,1,0,292500,0,1,1,0,0,0
1,0,1,153000,0,0,1,1,1,0
1,1,0,112500,0,1,1,0,1,0
0,1,1,180000,0,1,1,0,0,0
0,0,0,279000,0,1,0,0,0,0
1,0,0,337500,0,1,0,1,1,0
1,0,1,157500,0,0,1,1,1,0
0,1,0,202500,0,1,0,0,0,1
1,1,0,450000,0,0,0,0,1,0
0,0,0,103500,0,1,0,0,2,0
1,1,0,216000,0,1,0,0,0,0
0,1,1,193500,0,0,1,0,1,0
1,1,1,157500,0,0,1,1,1,0
0,1,0,185400,0,1,0,0,1,0
0,1,0,238500,0,0,0,0,1,0
0,0,0,256500,0,1,0,0,0,1
0,0,0,292500,0,0,0,0,2,0
1,1,0,495000,0,0,0,0,0,0
1,0,0,450000,0,0,0,0,0,0
1,0,1,337500,0,1,0,0,2,0
1,1,0,337500,0,0,1,0,0,0
0,1,0,202500,0,1,1,0,2,1
0,0,0,166500,0,0,0,0,1,0
0,1,0,225000,0,1,0,0,1,1
1,0,1,225000,0,0,0,1,2,0
0,0,0,135000,0,0,1,0,0,0
0,1,0,162000,0,1,1,0,2,0
0,1,0,202500,0,0,1,0,0,0
1,0,0,54000,0,0,0,0,1,0
1,1,0,247500,0,0,0,0,2,0
0,1,0,180000,0,0,0,1,2,0
